codigo,ncmsh,categoria,descricao,ipi,vigencia_inicio,vigencia_fim,un_tributada,un_tributada_descricao,observacao,usultalteracao,dtultimalteracao,dtcadastro
29371990,29371990,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTS HORMONIOS POLIPEPTIDEOS, PROTEICOS, ETC",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.538403
29372110,29372110,PRODUTOS QUÍMICOS ORGÂNICOS,CORTISONA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.549024
29372120,29372120,PRODUTOS QUÍMICOS ORGÂNICOS,HIDROCORTISONA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.558072
29372130,29372130,PRODUTOS QUÍMICOS ORGÂNICOS,PREDNISONA (DEIDROCORTISONA),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.566993
29372140,29372140,PRODUTOS QUÍMICOS ORGÂNICOS,PREDNISOLONA (DEIDROIDROCORTISONA),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.575915
29372210,29372210,PRODUTOS QUÍMICOS ORGÂNICOS,DEXAMETASONA E SEUS ACETATOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.584599
29372221,29372221,PRODUTOS QUÍMICOS ORGÂNICOS,ACETONIDA DA TRIANCINOLONA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.593413
29372229,29372229,PRODUTOS QUÍMICOS ORGÂNICOS,TRIANCINOLONA E OUTS.DERIVADOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.604219
29372231,29372231,PRODUTOS QUÍMICOS ORGÂNICOS,VALERATO DE DIFLUCORTOLONA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.613022
29372239,29372239,PRODUTOS QUÍMICOS ORGÂNICOS,FLUORCORTOLONA E OUTS.DERIVADOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.622255
29372290,29372290,PRODUTOS QUÍMICOS ORGÂNICOS,OUTS.DERIVS.HALOGEN.DOS HORMONIOS CORTICOSSUPRA-RENAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.632123
29372310,29372310,PRODUTOS QUÍMICOS ORGÂNICOS,MEDROXIPROGESTERONA E SEUS DERIVADOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.641136
29372321,29372321,PRODUTOS QUÍMICOS ORGÂNICOS,L-NORGESTREL (LEVONORGESTREL),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.649950
29372322,29372322,PRODUTOS QUÍMICOS ORGÂNICOS,DL-NORGESTREL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.658621
29372329,29372329,PRODUTOS QUÍMICOS ORGÂNICOS,NORGESTREL E OUTS.DERIVADOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.668066
29372331,29372331,PRODUTOS QUÍMICOS ORGÂNICOS,ESTRIOL E SEU SUCCINATO,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.676741
29372339,29372339,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS ESTERES E SAIS DO ESTRIOL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.685675
29372341,29372341,PRODUTOS QUÍMICOS ORGÂNICOS,HEMISSUCCINATO DE ESTRADIOL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.694502
29372342,29372342,PRODUTOS QUÍMICOS ORGÂNICOS,FEMPROPIONATO DE ESTRADIOL (17-(3-FENILPROPIONATO),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.703529
29372349,29372349,PRODUTOS QUÍMICOS ORGÂNICOS,"ESTRADIOL E OUTS.ESTERES,SAIS E DERIVADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.712248
29372351,29372351,PRODUTOS QUÍMICOS ORGÂNICOS,ALILESTRENOL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.723722
29372359,29372359,PRODUTOS QUÍMICOS ORGÂNICOS,ESTERES E SAIS DO ALILESTRENOL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.732762
29372360,29372360,PRODUTOS QUÍMICOS ORGÂNICOS,DESOGESTREL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.741484
29372370,29372370,PRODUTOS QUÍMICOS ORGÂNICOS,LINESTRENOL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.750389
29372391,29372391,PRODUTOS QUÍMICOS ORGÂNICOS,ACETATO DE ETINODIOL,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.759149
29372392,29372392,PRODUTOS QUÍMICOS ORGÂNICOS,GESTODENO,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.768752
29372399,29372399,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS ESTROGENIOS E PROGESTOGENIOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.777988
29372910,29372910,PRODUTOS QUÍMICOS ORGÂNICOS,METILIPREDNISOLONA E SEUS DERIVADOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.786729
29372920,29372920,PRODUTOS QUÍMICOS ORGÂNICOS,21-SUCCINATO SODICO DE HIDROCORTISONA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.795658
29372931,29372931,PRODUTOS QUÍMICOS ORGÂNICOS,ACETATO DE CIPROTERONA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.804417
29372939,29372939,PRODUTOS QUÍMICOS ORGÂNICOS,CIPROTERONA E OUTS.DERIVADOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.813223
29372940,29372940,PRODUTOS QUÍMICOS ORGÂNICOS,MESTEROLONA E SEUS DERIVADOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.821964
29372950,29372950,PRODUTOS QUÍMICOS ORGÂNICOS,ESPIRONOLACTONA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.830880
29372960,29372960,PRODUTOS QUÍMICOS ORGÂNICOS,DEFLAZACORTE,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.841843
29372990,29372990,PRODUTOS QUÍMICOS ORGÂNICOS,OUTS.HORMONIOS CORTICOSSUPRA-RENAIS E SEUS DERIVADOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.850729
29375000,29375000,PRODUTOS QUÍMICOS ORGÂNICOS,"PROSTAGLANDINAS, TROMBOXANAS E LEUCOTRIENOS, SEUS DERIVADOS E ANALOGOS ESTRUTURAIS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.859831
29379010,29379010,PRODUTOS QUÍMICOS ORGÂNICOS,TIRATRICOL (TRIAC) E SEU SAL SÓDICO,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.868530
29379030,29379030,PRODUTOS QUÍMICOS ORGÂNICOS,LEVOTIROXINA SÓDICA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.877429
29379040,29379040,PRODUTOS QUÍMICOS ORGÂNICOS,LIOTIRONINA SÓDICA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.886934
29379090,29379090,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTS HORMONIOS, PROSTAGLANDINAS, TROMBOXANAS E LEUCOTRIENOS, SEUS DERIVADOS E ANALOGOS ESTRUTURAIS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.895740
29381000,29381000,PRODUTOS QUÍMICOS ORGÂNICOS,RUTOSIDIO (RUTINA) E SEUS DERIVADOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.904989
29389010,29389010,PRODUTOS QUÍMICOS ORGÂNICOS,DESLANOSIDEO,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.913641
29389020,29389020,PRODUTOS QUÍMICOS ORGÂNICOS,ESTEVIOSIDEO,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.922396
29389090,29389090,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTS.HETEROSIDEOS,SEUS SAIS,ETERES,ESTERES E DERIVADOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.931248
29391110,29391110,PRODUTOS QUÍMICOS ORGÂNICOS,CONCENTRADO DE PALHA DE PAPOULA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.940030
29391121,29391121,PRODUTOS QUÍMICOS ORGÂNICOS,BUPRENORFINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.951578
29391122,29391122,PRODUTOS QUÍMICOS ORGÂNICOS,CODEINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.960407
29391123,29391123,PRODUTOS QUÍMICOS ORGÂNICOS,DIIDROCODEINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.969498
29391131,29391131,PRODUTOS QUÍMICOS ORGÂNICOS,ETILMORFINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.978196
29391132,29391132,PRODUTOS QUÍMICOS ORGÂNICOS,ETORFINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.986991
29391140,29391140,PRODUTOS QUÍMICOS ORGÂNICOS,FOLCODINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:12.996176
29391151,29391151,PRODUTOS QUÍMICOS ORGÂNICOS,"DIACETILMORFINA,ETILMORFINA E SEUS SAIS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.004976
29391152,29391152,PRODUTOS QUÍMICOS ORGÂNICOS,"HIDROCODONA,OXICODONA E SEUS SAIS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.014032
29391153,29391153,PRODUTOS QUÍMICOS ORGÂNICOS,HIDROMORFONA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.022835
29391161,29391161,PRODUTOS QUÍMICOS ORGÂNICOS,MORFINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.031956
29391162,29391162,PRODUTOS QUÍMICOS ORGÂNICOS,CLORIDRATO E SULFATO DE MORFINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.040769
29391169,29391169,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS DERIVADOS DA MORFINA, SAIS DESTES PRODUTOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.049330
29391170,29391170,PRODUTOS QUÍMICOS ORGÂNICOS,NICOMORFINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.060631
29391181,29391181,PRODUTOS QUÍMICOS ORGÂNICOS,OXICODONA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.069267
29391182,29391182,PRODUTOS QUÍMICOS ORGÂNICOS,OXIMORFINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.080343
29391191,29391191,PRODUTOS QUÍMICOS ORGÂNICOS,TEBACONA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.089314
29391192,29391192,PRODUTOS QUÍMICOS ORGÂNICOS,TEBAÍNA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.098012
29391900,29391900,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTROS DERIVADOS DA MORFINA, SAIS DESTES PRODUTOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.107227
29392000,29392000,PRODUTOS QUÍMICOS ORGÂNICOS,"ALCALOIDES DA QUINA,SEUS DERIVADOS E SAIS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.116038
29393010,29393010,PRODUTOS QUÍMICOS ORGÂNICOS,CAFEINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.125302
29393020,29393020,PRODUTOS QUÍMICOS ORGÂNICOS,SAIS DA CAFEINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.134110
29394100,29394100,PRODUTOS QUÍMICOS ORGÂNICOS,EFEDRINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.143312
29394200,29394200,PRODUTOS QUÍMICOS ORGÂNICOS,PSEUDOEFEDRINA (DCI) E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.152642
29394300,29394300,PRODUTOS QUÍMICOS ORGÂNICOS,CATINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.161361
29394400,29394400,PRODUTOS QUÍMICOS ORGÂNICOS,NOREFREDRINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.170575
29394900,29394900,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS (DERIVADOS DA EFEDRINA E SEUS SAIS),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.179377
29395100,29395100,PRODUTOS QUÍMICOS ORGÂNICOS,FENETILINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.188406
29395910,29395910,PRODUTOS QUÍMICOS ORGÂNICOS,TEOFILINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.199654
29395920,29395920,PRODUTOS QUÍMICOS ORGÂNICOS,AMINOFILINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.208401
29395990,29395990,PRODUTOS QUÍMICOS ORGÂNICOS,DERIVADOS E SAIS DA TEOFILINA E AMINOFILINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.217698
29396100,29396100,PRODUTOS QUÍMICOS ORGÂNICOS,ERGOMETRINA (DCI) E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.226395
29396200,29396200,PRODUTOS QUÍMICOS ORGÂNICOS,ERGOTAMINA (DCI) E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.235479
29396300,29396300,PRODUTOS QUÍMICOS ORGÂNICOS,ACIDO LISERGICO E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.244633
29396911,29396911,PRODUTOS QUÍMICOS ORGÂNICOS,MALEATO DE METILERGOMETRINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.253626
29396919,29396919,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS DERIVADOS DA ERGOMETRINA (DCI) E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.262917
29396921,29396921,PRODUTOS QUÍMICOS ORGÂNICOS,MESILATO DE DIIDROERGOTAMINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.271798
29396929,29396929,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS DERIVADOS DA ERGOTAMINA (DCI) E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.281096
29396931,29396931,PRODUTOS QUÍMICOS ORGÂNICOS,MESILATO DE DIIDROERGOCORNINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.290337
29396939,29396939,PRODUTOS QUÍMICOS ORGÂNICOS,ERGOCORNINA E OUTS.DERIVADOS E SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.299340
29396941,29396941,PRODUTOS QUÍMICOS ORGÂNICOS,MESILATO DE ALFA-DIIDROERGOCRIPTINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.311345
29396942,29396942,PRODUTOS QUÍMICOS ORGÂNICOS,MESILATO DE BETA-DIIDROERGOCRIPTINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.320379
29396949,29396949,PRODUTOS QUÍMICOS ORGÂNICOS,ERGOCRIPTINA E OUTS.DERIVADOS E SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.329348
29396951,29396951,PRODUTOS QUÍMICOS ORGÂNICOS,ERGOCRISTINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.338310
29396952,29396952,PRODUTOS QUÍMICOS ORGÂNICOS,METANOSSULFONATO DE DIIDROERGOCRISTINA,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.346885
29396959,29396959,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS DERIVADOS DA ERGOCRISTINA E SEUS SAIS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.356254
29396990,29396990,PRODUTOS QUÍMICOS ORGÂNICOS,"OUTS.ALCALOIDES DA CRAVAGEM DO CENTEIO,SEUS DERIVS.SAIS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.365073
29397111,29397111,PRODUTOS QUÍMICOS ORGÂNICOS,COCAINA E SEUS SAIS,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.374181
29397112,29397112,PRODUTOS QUÍMICOS ORGÂNICOS,ECGONINA E SEUS SAIS,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.382926
29397119,29397119,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.391986
29397120,29397120,PRODUTOS QUÍMICOS ORGÂNICOS,"LEVOMETANFETAMINA, SEUS SAIS, ESTERES E OUTROS DERIVADOS",0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.401130
29397130,29397130,PRODUTOS QUÍMICOS ORGÂNICOS,"METANFETAMINA, SEUS SAIS, ESTERES E OUTROS DERIVADOS",0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.410068
29397140,29397140,PRODUTOS QUÍMICOS ORGÂNICOS,"RACEMATO DE METANFETAMINA, SEUS SAIS, ESTERES E OUTROS DERIVADOS",0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.418954
29397911,29397911,PRODUTOS QUÍMICOS ORGÂNICOS,BROMETO DE N BUTILESCOPOLAMONIO,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.429755
29397919,29397919,PRODUTOS QUÍMICOS ORGÂNICOS,OUTROS,0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.438653
29397920,29397920,PRODUTOS QUÍMICOS ORGÂNICOS,"TEOBROMINA E SEUS DERIVADOS, SAIS DESTES PRODUTOS",0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:13.447649
52111900,52111900,ALGODÃO,"OUTS.TECIDOS ALGODAO<85%,CRU/FIBRA SINT/ART. P>200G/M2",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:36.983277
52112010,52112010,ALGODÃO,"TECIDO ALGODAO<85%,BRANQ/FIBR.SINT/ART. TAFETA, P>200G/M2",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:36.993614
52112020,52112020,ALGODÃO,"TECIDO ALGODAO<85%,BRANQ/FIBR.SINT/ART. SARJAD. P>200G/M2",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:37.003445
52112090,52112090,ALGODÃO,"OUTS.TECIDOS ALGODAO<85%,BRANQ/FIBRA SINT/ART.P>200G/M2",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:37.014129
52113100,52113100,ALGODÃO,"TECIDO ALGODAO<85%,TINTO/FIBR.SINT/ART.TAFETA, P>200G/M2",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:37.026611
52113200,52113200,ALGODÃO,"TECIDO ALGODAO<85%,TINTO/FIBR.SINT/ART. SARJAD. P>200G/M2",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:37.036599
52113900,52113900,ALGODÃO,"OUTS.TECIDOS ALGODAO<85%,TINTO/FIBRA SINT/ART. P>200G/M2",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:37.046723
53029000,53029000,"OUTRAS FIBRAS TÊXTEIS VEGETAIS, FIOS DE PAPEL E TECIDOS DE FIOS DE PAPEL","CANHAMO TRABALH.OUT.FORMA,MAS N/FIADO,ESTOPAS,DESPERDS.",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:37.321351
53031010,53031010,"OUTRAS FIBRAS TÊXTEIS VEGETAIS, FIOS DE PAPEL E TECIDOS DE FIOS DE PAPEL",JUTA,NT,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:37.331565
53031090,53031090,"OUTRAS FIBRAS TÊXTEIS VEGETAIS, FIOS DE PAPEL E TECIDOS DE FIOS DE PAPEL","OUTS.FIBRAS TEXTEIS LIBERIANAS,EM BRUTO OU MACERADAS",NT,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:37.341829
63061910,63061910,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS","ENCERADOS E TOLDOS,DE ALGODAO",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.306608
63061990,63061990,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS","ENCERADOS E TOLDOS,DE OUTS.MATERIAS TEXTEIS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.317453
63062200,63062200,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS",TENDAS DE FIBRAS SINTETICAS,10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.329740
63062910,63062910,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS",TENDAS DE ALGODAO,10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.340651
63062990,63062990,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS",TENDAS DE OUTS.MATERIAS TEXTEIS,10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.352073
63063010,63063010,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS","VELAS PARA EMBARCACOES,ETC.DE FIBRAS SINTETICAS",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.362432
63063090,63063090,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS","VELAS PARA EMBARCACOES,ETC.DE OUTS.MATERIAS TEXTEIS",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.373590
63064010,63064010,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS","COLCHOES PNEUMATICOS,DE ALGODAO",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.384192
63064090,63064090,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS","COLCHOES PNEUMATICOS,DE OUTS.MATERIAS TEXTEIS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.395824
63069000,63069000,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS","OUT.ART.P/ ACAMPAMENTO, OUT.ENCER.E TOLDOS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.409695
63071000,63071000,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS","RODILHAS,ESFREGOES E OUTS.ARTEFATOS CONFECC.DE LIMPEZA",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.421068
63072000,63072000,"OUTROS ARTIGOS TÊXTEIS CONFECCIONADOS, SORTIDOS, ARTIGOS DE MATÉRIAS TÊXTEIS E ARTIGOS DE USO SEMELHANTE, USADOS, TRAPOS",CINTOS E COLETES SALVA-VIDAS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:46.431769
